,AddressID,EmailAddress,AddressLine1,AddressLine2,StateProvinceID,City,PostalCode,SpatialLocation,rowguid,ModifiedDate
8863,19966,david25@adventure-works.com,Marketplatz 5193,,53,Bonn,53131,b'\xe6\x10\x00\x00\x01\x0c2\xb5\x88\x8b\xf1UI@\x1f\xf1\x89I\xdeh\x1c@',84227776-FF5F-4FCA-81A9-4DF944AD970B,2013-07-13 00:00:00.000
8864,19967,chloe22@adventure-works.com,5966 Krueger Dr.,,79,Olympia,98501,b'\xe6\x10\x00\x00\x01\x0c\x89\xa3\x97\xf4\x11yG@\xe5\x83\x8az\x88\xae^\xc0',ED0522EA-8BFE-4405-89B7-2802A571309C,2014-01-26 00:00:00.000
8865,19968,jennifer26@adventure-works.com,7248 Holiday Hills Dr.,,9,Los Angeles,90012,b'\xe6\x10\x00\x00\x01\x0c\xe9;x5u\x07A@\xcdv\xcep6\x95]\xc0',F774F035-E0A4-41C0-BD91-ADCDD8F1FCB9,2013-02-15 00:00:00.000
8866,19969,kaitlyn22@adventure-works.com,Dunckerstr 48523,,19,Kassel,34117,b'\xe6\x10\x00\x00\x01\x0c\x1e9\xb9F\x80\xa6I@\xb9\x14\t\n\x1c\x00#@',0A9894CE-6DF7-408E-8C81-3DEF35EF7B58,2013-08-25 00:00:00.000
8867,19970,marshall7@adventure-works.com,7070 W. Watson Court,,14,Peterborough,PB12,b'\xe6\x10\x00\x00\x01\x0c\xc5\xc5\r\x19YIJ@\xb6\xc8|\x89\xdf\x03\xd0\xbf',4E8D44BB-71D4-4032-A142-D3E75590B92A,2012-10-10 00:00:00.000
8868,19971,arthur9@adventure-works.com,"4024, rue Surcouf",,161,Paris,75013,b'\xe6\x10\x00\x00\x01\x0cX\rE\x99\xc0mH@f\xc7\x1f\x165\x80\x02@',8926CD89-1CC4-4B40-92EC-898AF334DE18,2013-12-21 10:09:29.423
8869,19972,morgan21@adventure-works.com,1694 Pinole Valley Rd.,,79,Kirkland,98033,b'\xe6\x10\x00\x00\x01\x0c\xaa\x05\x016\x0c\xd6G@\xde\x17W7Q\x87^\xc0',BF96B1A9-52CE-4261-AB31-F875D70D2CBA,2014-06-13 00:00:00.000
8870,19973,arthur10@adventure-works.com,3253 La Jolla,,77,Melton,3337,b'\xe6\x10\x00\x00\x01\x0cRb\xa0\xc4P\xd4B\xc0\xfd`\x0c\x1d`\x19b@',666385E8-8D72-446C-9C57-DE1CBD9DDDF7,2011-10-24 00:00:00.000
8871,19974,isabella55@adventure-works.com,3189 La Salle St.,,9,Woodland Hills,91364,"b'\xe6\x10\x00\x00\x01\x0c\xc7\x98\x93,j\x11A@^x\x02E\x12\xa1]\xc0'",BBA7897A-A637-45D8-A61A-47399ECC17FB,2014-03-22 00:00:00.000
8872,19975,arthur11@adventure-works.com,8150 Las Trampas,,66,Findon,5023,b'\xe6\x10\x00\x00\x01\x0c\x08j\xb4\xda\xbfxA\xc0\xc1hr\xb9\x0eNa@',E6E27F57-BB4E-4D0C-A403-60EB7F28F173,2013-02-19 00:00:00.000
8873,19976,arthur12@adventure-works.com,495 Saddlehill Lane,,14,Gloucestershire,GL7 1RY,b'\xe6\x10\x00\x00\x01\x0c\x18m\xa1\xb4\xd3\xd7I@\x82\x05\x93\x87\xe0\x87\xff\xbf',86DC5DF6-74DB-4E7B-9C41-FBE3C930AF11,2013-09-24 00:00:00.000
8874,19977,natalie66@adventure-works.com,6647 McDandy St.,,9,Santa Monica,90401,b'\xe6\x10\x00\x00\x01\x0c?\x08\x01a\xf2\xff@@\x84\xa6\xa6\x9ds\xa3]\xc0',0E1CBED2-EF2E-43DB-9C67-0EB8E3D23858,2013-10-19 00:00:00.000
8875,19978,arthur13@adventure-works.com,375 Davona Drive,,14,Cheltenham,GL50,"b'\xe6\x10\x00\x00\x01\x0c\xdd\x93,\\\xa0\xf1I@6r\x13\xeb\xc8\xa2\x00\xc0'",A5364AAC-63DF-40AF-92FF-EEB3981F798E,2014-06-14 00:00:00.000
8876,19979,alexandra90@adventure-works.com,1053 Rain Drop Circle,,77,Warrnambool,3280,b'\xe6\x10\x00\x00\x01\x0c\xfe5\xf8Pa\tC\xc0\xd3VGRU\xd4a@',18E8E2E0-994E-42B3-B68C-0C416A5DEF2F,2011-08-30 00:00:00.000
8877,19980,sydney88@adventure-works.com,7421 Palisade Court,,58,Woodburn,97071,b'\xe6\x10\x00\x00\x01\x0c\xed\xd3\x11\x14\xff\x9bF@\xb3\xe8w\x8fi\xbd^\xc0',C3E32DEF-45CB-4983-9C3F-058A7E5B581E,2013-07-31 00:00:00.000
8878,19981,arthur14@adventure-works.com,6855 Leewood Place,,77,Warrnambool,3280,b'\xe6\x10\x00\x00\x01\x0c\xd4\x81\x14q\x90\x02C\xc0z:\x99\x02\x99\xd1a@',BA1D33F1-AF23-4B5F-AA91-683092503012,2013-02-01 00:00:00.000
8879,19982,katherine97@adventure-works.com,9424 Pine Creek Way,,79,Burien,98168,b'\xe6\x10\x00\x00\x01\x0c\x88\x1b\xe1#\x08\xb5G@\xb1\xc3\xcd\xd0\x1a\x8b^\xc0',03664649-5ACF-4EDE-8908-D9C0787F1D55,2014-05-02 00:00:00.000
8880,19983,arthur15@adventure-works.com,9255 Westover Dr.,,77,Seaford,3198,b'\xe6\x10\x00\x00\x01\x0c\x11\x1c\x81\xc0\x86\x14C\xc0\x94D_\xf8=(b@',E80B8103-4B2A-4D26-B861-0628751E96BB,2013-09-01 00:00:00.000
8881,19984,arthur16@adventure-works.com,8586 D Kiska Ct.,,64,Caloundra,4551,b'\xe6\x10\x00\x00\x01\x0cq\xba\x8cy\x12\xbf:\xc0\xf4\xa8D\x8aX(c@',79761BCE-FFAF-4C63-8EB6-92F8A8377899,2012-02-11 00:00:00.000
8882,19985,amanda67@adventure-works.com,8702 Nightingale Drive,,7,Newton,V2L3W8,"b""\xe6\x10\x00\x00\x01\x0c\x8bb\xf2F.\xf3J@\xa4'9\x18J\xa8^\xc0""",766BD862-12DF-4B44-95CE-992987A036D9,2013-12-20 00:00:00.000
8883,19986,stephanie68@adventure-works.com,3616 Gonzalez Court,,9,Lakewood,90712,b'\xe6\x10\x00\x00\x01\x0c==\xfd\xf6\x0b\xf0@@\x13\x8040J\x80]\xc0',6EF8CE61-5395-4918-993E-0A17528C6C14,2013-12-07 00:00:00.000
8884,19987,hailey62@adventure-works.com,493 Terry Lynn Lane,,64,Caloundra,4551,b'\xe6\x10\x00\x00\x01\x0c\xc2\xf8\xb90\xdf\xc3:\xc0\xec\xd52W\xff c@',1A1E86F4-5B78-4934-A0C2-826184D0F06F,2013-12-16 00:00:00.000
8885,19988,arthur17@adventure-works.com,"9, avenue du Président-Kennedy",,163,Roissy en Brie,77680,"b'\xe6\x10\x00\x00\x01\x0c\x0f4,=VkH@\xf8\xb4\xfe\xe6\xfbG\x05@'",95806625-120F-4860-A651-461258A797CD,2013-12-21 10:09:29.423
8886,19989,arthur18@adventure-works.com,113 Gordon Ct.,,50,Milsons Point,2061,"b""\xe6\x10\x00\x00\x01\x0cf\xcc8j\x8f\xee@\xc0\xe9\x84\x1a'Z\xe6b@""",8DCAF74B-773D-4265-894B-FC54C881A7A4,2012-10-17 00:00:00.000
8887,19990,haley58@adventure-works.com,Husemann Straße 4444,,19,Kassel,34117,"b'\xe6\x10\x00\x00\x01\x0c\xa3\xf0\xdbm(\xa7I@w\xc7\n\x15\xd9\xf7""@'",376A785D-0ADB-44F8-8F41-056BE3C72487,2013-07-23 00:00:00.000
8888,19991,rebecca24@adventure-works.com,6220 Boxer Blvd,,9,Grossmont,91941,b'\xe6\x10\x00\x00\x01\x0c\xd2\xb8b\xe5\x04b@@\x81\xa9\xd5\xccJ:]\xc0',ED10E09F-04BA-4E04-A930-2712BF9E63EC,2013-07-22 00:00:00.000
8889,19992,madeline21@adventure-works.com,7207 St. Andrews Way,,7,Westminster,V3L 1H4,b'\xe6\x10\x00\x00\x01\x0c\xd4g\xbco\xd3\x93H@=8\xeb\xc2M\xbc^\xc0',5C85138F-03C3-4463-B286-FB572033AEE6,2014-05-22 00:00:00.000
8890,19993,arthur19@adventure-works.com,8524 Parkside Dr.,,14,Berks,SL4 1RH,b'\xe6\x10\x00\x00\x01\x0c\x0bp\xd2\x92\xbe\xc1I@u\x86\x01\x9d-\x85\xe3\xbf',C0DA48FE-0760-4A0B-B9A7-2A688B35B2AF,2013-10-24 00:00:00.000
8891,19994,sophia21@adventure-works.com,7502 Baltic Sea Ct.,,58,Lebanon,97355,b'\xe6\x10\x00\x00\x01\x0c\xd9S\xd2f\x03KF@\xcb\x10~\x88\xe2\xba^\xc0',5BF36FC5-5171-40C9-9F94-68A0F8A11DF6,2013-07-01 00:00:00.000
8892,19995,arthur20@adventure-works.com,5506 Jimno Ave,,50,St. Leonards,2065,b'\xe6\x10\x00\x00\x01\x0c\x1b\xad\xfc\xac\x8b\xe7@\xc0\x9e>3\x8bC\xe5b@',E9D6E24A-CDC7-47E9-A9D3-BCC3876260F4,2013-04-10 00:00:00.000
8893,19996,mary36@adventure-works.com,8743 Clark Creek Rd.,,64,Gold Coast,4217,"b'\xe6\x10\x00\x00\x01\x0c\xfczBeH\xfc;\xc0\xac+&\xa9\x10,c@'",079ECC42-C82C-4C07-A276-6850AB0346D9,2012-06-26 00:00:00.000
8894,19997,arthur21@adventure-works.com,Pappelallee 229,,19,Kassel,34117,"b'\xe6\x10\x00\x00\x01\x0c\xfa\xac\xf1\xa6i\xacI@\xa5q\xce}U\xf8""@'",584820D9-B1FC-4699-BA1B-9235050FD7F6,2014-04-04 00:00:00.000
8895,19998,arthur22@adventure-works.com,5972 Donegal Court,,77,Sunbury,3429,b'\xe6\x10\x00\x00\x01\x0c\xca\xeb\xf5\x0b0\xc6B\xc0$\xa6\xafD\x07\x14b@',4A47552B-9BD1-4E05-B642-3146B71A8BAE,2011-06-18 00:00:00.000
8896,19999,arthur23@adventure-works.com,1612 Geary Ct.,,64,Townsville,4810,b'\xe6\x10\x00\x00\x01\x0c\x99q\xc5o\x8e43\xc0\xc3\xd4\x89o\x04^b@',9FAFE7E7-0DAD-4907-AD78-F563D2526A49,2013-12-01 00:00:00.000
8897,20000,amber23@adventure-works.com,"2442bis, boulevard Saint Germain",,145,Villeneuve-d'Ascq,59491,b'\xe6\x10\x00\x00\x01\x0c\xd9\x95\xe6\xd2-TI@\xbfYZD=(\t@',3BA2E006-80F1-4A8A-A4D5-C942DB7D53E8,2013-12-21 10:09:29.423
8898,20001,arthur24@adventure-works.com,1782 Camino Solano,,66,Cloverdale,6105,b'\xe6\x10\x00\x00\x01\x0c&\x98!\xf2\xf6\xf3?\xc0g\xd3f\x85\x0c\x02]@',5961D028-0298-4114-AE31-DA77C7006ACC,2012-11-06 00:00:00.000
8899,20002,courtney19@adventure-works.com,4689 Deerwood Court,,58,Salem,97301,"b'\xe6\x10\x00\x00\x01\x0c\xf6\xe07[+uF@\xdd\x97\xc2""\xd5\xb9^\xc0'",26965B1C-3ED8-47AB-92EC-C6B4E0B14516,2013-06-09 00:00:00.000
8900,20003,jenna22@adventure-works.com,804 Seaview Dr.,,9,Lincoln Acres,91950,b'\xe6\x10\x00\x00\x01\x0ce\xfd\xf3\xa9*Q@@-ql\x9a\x99O]\xc0',1D57FBDA-7A61-4C08-904D-506E51F15B7E,2014-04-12 00:00:00.000
8901,20004,arthur25@adventure-works.com,"22, rue des Rosiers",,161,Paris,75012,b'\xe6\x10\x00\x00\x01\x0c\x81\xb1$\xb2\x13rH@ B.0\xd1\xde\x02@',116F0E2D-78BF-414D-8CA3-770C2C2F2097,2013-12-21 10:09:29.423
8902,20005,jordan52@adventure-works.com,2553 Croyden Dr.,,58,Milwaukie,97222,b'\xe6\x10\x00\x00\x01\x0c\x97\xb45\x1e\xdf\xbcF@\xcc\x1b\xcbg\xcf\x9d^\xc0',B5771007-E845-4457-A6AB-4060BFA84655,2014-05-19 00:00:00.000
8903,20006,sierra18@adventure-works.com,8921 Jill Ave.,,9,San Carlos,94070,b'\xe6\x10\x00\x00\x01\x0c\x0e\xdc7p\xbd\xc0B@\xce\x9e\xbb\x97\x8e\x8b^\xc0',37BF60FC-7C73-4039-B4BB-DA1C98A3B6C7,2014-01-24 00:00:00.000
8904,20007,bailey43@adventure-works.com,3581 Schenone Court,,9,Santa Monica,90401,b'\xe6\x10\x00\x00\x01\x0c\xeaYln\x9b\x05A@1\xf6\x1aU\xef\xa1]\xc0',6F2DD7E0-3AD2-489D-AA0E-45B81CFFBDFF,2013-09-13 00:00:00.000
8905,20008,mackenzie44@adventure-works.com,204 Heathrow Court,,58,Woodburn,97071,b'\xe6\x10\x00\x00\x01\x0c\x86\x82@\x0b\x93\x9cF@\xb3\xe8w\x8fi\xbd^\xc0',8705818C-B8AC-43EE-A2F1-CC0DD5F1AD5E,2013-12-10 00:00:00.000
8906,20009,arthur26@adventure-works.com,"811bis, rue des Peupliers",,177,Morangis,91420,b'\xe6\x10\x00\x00\x01\x0c\x9c3\x7ft\xd2[H@\xafL\r\xe8\xac\xb5\x02@',2FE16E9A-0261-42E1-AC41-B78B64C230E7,2013-12-21 10:09:29.423
8907,20010,gabriella46@adventure-works.com,5117 C Street,,9,Mill Valley,94941,b'\xe6\x10\x00\x00\x01\x0cX\x05\xc9Sy\xeeB@!}2\x15J\xac^\xc0',9591A154-98C0-4EEA-9718-42A4C0D3A1E1,2014-05-08 00:00:00.000
8908,20011,damien18@adventure-works.com,1273 Deetmeadow Way,,1,Calgary,T2P 2G8,b'\xe6\x10\x00\x00\x01\x0c\xdf#;y\x84~I@.\xa0\xfd(\xd6\x88\\\xc0',A867037B-F124-4ACA-8DA7-BBC1358ACCD5,2013-12-23 00:00:00.000
8909,20012,marshall8@adventure-works.com,9849 Santa Fe Court,,50,Darlinghurst,2010,b'\xe6\x10\x00\x00\x01\x0c\x12v\xbf\x99\x91\xef@\xc0\x88j\x01\xa9\t\xe1b@',92A02980-BB2A-4A27-94FD-0BF21DFC7C2F,2013-10-15 00:00:00.000
8910,20013,arthur27@adventure-works.com,1430 N. Civic Drive,,79,Bellingham,98225,b'\xe6\x10\x00\x00\x01\x0cq2W\xfa\xddfH@\xb5\xda\x870\x14\xa0^\xc0',22249394-5BB9-4F75-8C11-A801FE2EB75B,2013-09-12 00:00:00.000
8911,20014,sara49@adventure-works.com,4649 Peachwillow,,79,Issaquah,98027,b'\xe6\x10\x00\x00\x01\x0cz\xe5\x8f\xaa\xe8\xc6G@1c\x16\n\xb1~^\xc0',90E5C0E0-332E-49DC-9FAD-3B589F9979B6,2014-04-11 00:00:00.000
8912,20015,jada27@adventure-works.com,9816 Ban Bridge Pl.,,14,Stoke-on-Trent,AS23,b'\xe6\x10\x00\x00\x01\x0ce\xdb\x10x\x00\x7fJ@\xe9\xe5?\tBa\x01\xc0',AD840B72-A56D-44E4-88E1-4446C146006F,2013-11-23 00:00:00.000
8913,20016,arthur28@adventure-works.com,6993 Whyte Park Ave.,,64,Brisbane,4000,"b""\xe6\x10\x00\x00\x01\x0cU\xcb\xdfV\xf3|;\xc0\x862\xc30\x12'c@""",EE456CE4-999B-41C7-919C-BD19F6B30D62,2014-05-21 00:00:00.000
8914,20017,arthur29@adventure-works.com,1054 Vloching Circle,,14,York,Y024 1GF,b'\xe6\x10\x00\x00\x01\x0c\x07#3%\xca\xfcJ@x$[\\\xf9Y\xf1\xbf',77219568-C54E-4E01-BBD5-D0918698F2B5,2013-02-04 00:00:00.000
8915,20018,arthur30@adventure-works.com,"22, rue Jean Mermoz",,178,Sèvres,92310,b'\xe6\x10\x00\x00\x01\x0cZ\xfaR\\\xf2oH@\xd7\x07\xa7\xb5k\xb3\x01@',911FF10B-8F7A-4E2F-A9B2-A5FA2CB64696,2013-12-21 10:09:29.423
8916,20019,katelyn47@adventure-works.com,9602 C St.,,9,Coronado,92118,"b'\xe6\x10\x00\x00\x01\x0c\x0e4\x16\xc3\x10X@@\x7f\x81,[\xecC]\xc0'",90685DE8-8757-481A-91A9-781E55DA816E,2011-06-27 00:00:00.000
8917,20020,savannah46@adventure-works.com,7680 Ashwood Dr,,9,Lincoln Acres,91950,b'\xe6\x10\x00\x00\x01\x0cr\x87\x96\x91FX@@\xcaK\xafc\xdaK]\xc0',3EDD2D86-FFE0-4CF4-96A1-1DAEE509623F,2013-07-11 00:00:00.000
8918,20021,arthur31@adventure-works.com,2199 Laverne Way,,14,Bracknell,RG12 8TB,b'\xe6\x10\x00\x00\x01\x0c\xdf\xff\xa4\xdaL\xacI@\x9eq\xf1\xea\x14>\xe8\xbf',B1C9D6DC-1AA5-4392-B1C8-51F095DB5B6E,2014-05-19 00:00:00.000
8919,20022,kaylee46@adventure-works.com,377 Trees Drive,,50,Coffs Harbour,2450,"b'\xe6\x10\x00\x00\x01\x0c1#\x94q( >\xc0""\xdd\xe0\xd4R%c@'",97F58E21-B6BA-412E-ADCB-164B5FA004BC,2012-12-12 00:00:00.000
8920,20023,arthur32@adventure-works.com,8564 Redhead Way,,14,Milton Keynes,MK8 8ZD,b'\xe6\x10\x00\x00\x01\x0c\xf8q\x90?\xbd\x04J@\xb5\xa9^\x1b\x08D\xe7\xbf',64640737-559B-4948-8843-EF26054C05B8,2014-05-11 00:00:00.000
8921,20024,allison45@adventure-works.com,8707 Goen Road,,7,Sooke,V0,b'\xe6\x10\x00\x00\x01\x0c\xe87=\x89\x08/H@\xdc\xd2\x0b]\x02\xee^\xc0',35E600E6-C441-40A5-B39F-C7EA9CFF1C02,2013-11-08 00:00:00.000
8922,20025,andrea45@adventure-works.com,1658 Stonyhill Circle,,9,Glendale,91203,b'\xe6\x10\x00\x00\x01\x0c\xca\x17$\x84\x1c\x1aA@7K\x84\xe4\xb3\x8b]\xc0',664723E5-FB19-4B1B-BC32-6B077B05E574,2014-04-02 00:00:00.000
8923,20026,arthur33@adventure-works.com,Werftstr 54,,53,München,80074,b'\xe6\x10\x00\x00\x01\x0c\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',7FF24E6F-81BE-49D5-8D47-654A78D0FB59,2013-03-12 00:00:00.000
8924,20027,chloe23@adventure-works.com,244 Willow Pass Road,,9,Burbank,91502,b'\xe6\x10\x00\x00\x01\x0c;\xb8V\xb7e\x13A@\xd1\xe5\xbc\xa8\x10\x93]\xc0',A2306747-2A77-4281-B16C-B49BD80895CF,2013-06-20 00:00:00.000
8925,20028,arthur34@adventure-works.com,6607 Panoramic Avenue,,14,Cheltenham,GL50,b'\xe6\x10\x00\x00\x01\x0c\x83\xe1\x03\xe2O\xecI@\xe3\x9f\xfcE\xad\x9d\x00\xc0',CFAAB98F-A7BD-4E85-89D3-3950960E6A54,2013-10-06 00:00:00.000
8926,20029,arthur35@adventure-works.com,3859 Argyll Ave,,14,Gloucestershire,GL7 1RY,b'\xe6\x10\x00\x00\x01\x0cs\xb4:t\xc1\xe1I@\xb5\xdc\x05UC\x86\xff\xbf',D3FBF026-BD6F-46C1-B7FF-763714757732,2013-09-25 00:00:00.000
8927,20030,arthur36@adventure-works.com,"22, rue Henri Gagnon",,163,Lieusaint,77127,b'\xe6\x10\x00\x00\x01\x0c\xad\xdd\xe8\xf8vOH@N\xf9uA\x99m\x04@',8D8258B2-2EEC-4599-920E-C1DCFB77A554,2013-12-21 10:09:29.423
8928,20031,marshall9@adventure-works.com,6583 El Rancho Drive,,50,Springwood,2777,b'\xe6\x10\x00\x00\x01\x0c\x91w\x92%\x8e\xd4@\xc0jb#%\xb5\xd1b@',306D5013-2FB0-412F-824E-F33F749C8594,2012-09-11 00:00:00.000
8929,20032,arthur37@adventure-works.com,Winter der Böck 2441,,70,Saarbrücken,66001,b'\xe6\x10\x00\x00\x01\x0c\xee\xf7\xbeT\xce\x94H@0|\x95\xff\x0c\xf7\x1b@',5A6523BD-794C-4CD0-A56D-648507EBF40E,2013-10-26 00:00:00.000
8930,20033,julia21@adventure-works.com,3448 Sun View Terr.,,7,Shawnee,V8Z 4N5,b'\xe6\x10\x00\x00\x01\x0c\xbf\xdc\x8e\x93 <H@\x07\xc6GK%\xd8^\xc0',177B86BA-BF91-4966-98AB-C9B1CC636381,2013-12-18 00:00:00.000
8931,20034,arthur38@adventure-works.com,2569 Serrana Ct.,,9,Berkeley,94704,b'\xe6\x10\x00\x00\x01\x0c\xff\x92@\nx\xf1B@z>\xbbj\xe0\x94^\xc0',ED7C9AE9-58C1-4AF3-8114-6D44D71DA7E6,2014-01-05 00:00:00.000
8932,20035,arthur39@adventure-works.com,4304 Hieber Drive,,50,Lavender Bay,2060,b'\xe6\x10\x00\x00\x01\x0c\x82\xe5\xd2-\xd9\xed@\xc0\xc7(0tL\xecb@',D752A472-83C1-4EBF-940E-CE031C6F164F,2013-10-13 00:00:00.000
8933,20036,arthur40@adventure-works.com,"8383, place du Tertre",,177,Morangis,91420,b'\xe6\x10\x00\x00\x01\x0c\xe6\x82\xea4\x18SH@+\xb1:\x13\x97\xb7\x02@',6F842C44-50C4-4ACF-86EA-A4CFDEEF91D8,2013-12-21 10:09:29.423
8934,20037,jennifer27@adventure-works.com,4943 Tupelo Drive,,79,Bremerton,98312,b'\xe6\x10\x00\x00\x01\x0c\xb4N\x87%.\xcdG@\x1c\xb9i\x81H\xb7^\xc0',FFA14BE6-AEC9-40F4-AE4B-E57F7B177A22,2011-06-30 00:00:00.000
8935,20038,kaitlyn23@adventure-works.com,1058 Kirker Pass Road,,7,Westminster,V3L 1H4,b'\xe6\x10\x00\x00\x01\x0c+\x0f\x8a\xa7\x88\x9eH@\x12\xdck\xf8\x05\xc1^\xc0',0B954F3B-4C32-4403-A181-910E5D992E04,2013-09-12 00:00:00.000
8936,20039,morgan22@adventure-works.com,2807 10th Avenue,,50,Sydney,1002,b'\xe6\x10\x00\x00\x01\x0c\xab\xfe\xcf+u\xf2@\xc0j\xa4<_\xda\xdfb@',67D1DD82-05AF-4026-BCAF-0226AC21BAD9,2012-06-11 00:00:00.000
8937,20040,isabella56@adventure-works.com,9175 Benton Street,,79,Edmonds,98020,b'\xe6\x10\x00\x00\x01\x0c\x98a<Cx\xdeG@\xbd\xe7\x084\xf5\x97^\xc0',A97F221F-9200-468A-A895-B0A784FBB099,2014-03-08 00:00:00.000
8938,20041,arthur41@adventure-works.com,6507 Fieldcrest Dr.,,14,Oxon,OX16 8RS,b'\xe6\x10\x00\x00\x01\x0c\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',53D4AB3D-83A0-45C2-B4C8-1290BA4F91A3,2011-09-04 00:00:00.000
8939,20042,natalie67@adventure-works.com,3835 Chrisland Court,,9,National City,91950,b'\xe6\x10\x00\x00\x01\x0c\xa3F\xb7\xd5]Z@@\x1a\x02q\xdc\x9aI]\xc0',D48F39C5-1D77-4C7D-8CE1-B2ACE9ED3500,2013-09-07 00:00:00.000
8940,20043,arthur42@adventure-works.com,2707 Virgil Street,,50,Goulburn,2580,b'\xe6\x10\x00\x00\x01\x0c\xe4\x85\x8a.\xfbGA\xc0Sb\x1e\x93\xc6\xbcb@',BCC9FD68-F257-4A48-A7B4-D80D6BF03FBC,2013-06-30 00:00:00.000
8941,20044,arthur43@adventure-works.com,9732 Hamilton Ct.,,9,Chula Vista,91910,b'\xe6\x10\x00\x00\x01\x0c~\xef\xd4\n\xdfK@@\xc7\xc9c\xb1\x9aN]\xc0',59149B19-9122-4E52-B862-BB73430B9044,2013-12-26 00:00:00.000
8942,20045,alexandra91@adventure-works.com,"3666, rue des Bouchers",,179,Saint-Denis,93400,b'\xe6\x10\x00\x00\x01\x0c.\xb9@\x80\x8f|H@\xf9ydT\xd9\xa4\x02@',91366535-7B0F-4B0B-9E08-1ADDE675BA31,2013-12-21 10:09:29.423
8943,20046,marshall10@adventure-works.com,Alderweg 4918,,19,Duesseldorf,40605,b'\xe6\x10\x00\x00\x01\x0c\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',97F266E0-2ACF-4ED1-AE9D-0D29697F71DF,2013-11-04 00:00:00.000
8944,20047,joe4@adventure-works.com,5615 Detroit Ave.,,14,Cambridge,CB4 4BZ,b'\xe6\x10\x00\x00\x01\x0cGb\x01\x0c\xb0\x1aJ@\x90;\xfdB\xb1_\xbc?',5E4823F9-A5F6-4C01-B64F-686F35FCC6A1,2014-02-18 00:00:00.000
8945,20048,sydney89@adventure-works.com,Erlenweg 99,,19,Frankfurt,60323,b'\xe6\x10\x00\x00\x01\x0c\xfa\x94\x1fN\x9d\x0eI@\x1c\x03\x1c\x00\xf5S!@',C4D642D4-D08D-434B-8672-E08DAC578C1B,2013-04-21 00:00:00.000
8946,20049,joe5@adventure-works.com,5195 Donald Dr,,9,Berkeley,94704,b'\xe6\x10\x00\x00\x01\x0c\xc1\xbam\xa1\xdc\xf4B@\x1e._\x9f.\x90^\xc0',E5A789DC-4109-4F2E-9324-B385D08C8BF5,2012-06-02 00:00:00.000
8947,20050,katherine98@adventure-works.com,4903 Franklin Canyon Road,,79,Yakima,98901,b'\xe6\x10\x00\x00\x01\x0c\x0c\xd8\x91\xcb^PG@\xd3\xded\x0e\xf8\x13^\xc0',12453FD2-4864-4762-ADFE-86F4BC3ED0AD,2013-10-31 00:00:00.000
8948,20051,amanda68@adventure-works.com,2726 Rising Dawn Way,,79,Issaquah,98027,b'\xe6\x10\x00\x00\x01\x0c\x10\xb7\x0bP\x0b\xc2G@nXa\xd7\xc2s^\xc0',1A6B7504-5522-41C5-B4E6-DBF5F0D4531C,2013-03-11 00:00:00.000
8949,20052,stephanie69@adventure-works.com,P.O. Box #2513,,79,Bremerton,98312,b'\xe6\x10\x00\x00\x01\x0c\xa8\xec\x89\xe8\xb6\xd2G@\xe7\xe0\x99\xd0\xa4\xb3^\xc0',430AE3A8-4BDB-4ADF-B06E-48BAF5BD15A3,2013-12-24 00:00:00.000
8950,20053,hailey63@adventure-works.com,590 Raven Court,,79,Bellingham,98225,"b""\xe6\x10\x00\x00\x01\x0c\xe2\\\xc57>fH@'\x83E\xe5\xdc\xa0^\xc0""",ED12B04D-94DA-459E-89AB-DCB3B106FA67,2013-09-29 00:00:00.000
8951,20054,joe6@adventure-works.com,5342 Pacheco St.,,79,Burien,98168,b'\xe6\x10\x00\x00\x01\x0c\xca.*\x1b\xa8\xc6G@k\xd0G\x08\xcd\x8f^\xc0',3F828365-1E00-49C6-9742-3C188F82E7E5,2014-04-22 00:00:00.000
8952,20055,joe7@adventure-works.com,Reiherweg 5074,,70,Neunkirchen,66578,b'\xe6\x10\x00\x00\x01\x0c\xb4\xb4;hc\xb6H@\x8d\x82\xeb3\x98\xad\x1c@',9B463928-0892-474C-B711-7B5617E676A6,2013-01-12 00:00:00.000
8953,20056,joe8@adventure-works.com,2318 Pleasant Circle,,14,London,EC1R 0DU,"b'\xe6\x10\x00\x00\x01\x0c\xee.,\x9f\x9c\xc1I@\xc0\xb6&$\xbc&\xbb\xbf'",2FA2D302-31B3-45F4-AED0-19D7A2690EF1,2013-07-31 00:00:00.000
8954,20057,maria65@adventure-works.com,631 Elliott Dr.,,9,San Francisco,94109,"b""\xe6\x10\x00\x00\x01\x0c7S\xb5'\xc6\xe3B@\xbdttj~\x9c^\xc0""",2E52A49D-7042-496D-9A54-998A02B091DA,2014-02-17 00:00:00.000
8955,20058,joe9@adventure-works.com,"88, avenue de l´ Union Centrale",,164,Saint Germain en Laye,78100,b'\xe6\x10\x00\x00\x01\x0c\x80\xb1\xd5\xa5\x9c\x80H@\x0b\xa8e\xec\x91\xc5\x00@',287B6406-9D6B-40D0-BCEC-C596FE6C871C,2013-12-21 10:09:29.423
